,latitude,longitude,name
148941,36.12604,-86.69589,Kirby Cottage: 5 min to Airport/Pet-Friendly
135279,32.72765,-117.13338,Gorgeous Light and Bright Fully Remodeled Home!
13396,37.83618,-122.25581,Sunny Rockridge Home
155534,39.74391309866199,-105.03137642524436,Luxury Townhouse *Private Rooftop*
163394,41.8945286,-87.63340520000003,"River North 1br w/ gym, lounge & roof nr Riverwalk"
21442,29.932758,-90.072823,Classic Garden District 3BR w/ courtyard sleeps 6+
134286,32.79478,-117.23241,Premier Location Steps to Sand & Pet Friendly
90274,40.61916,-73.95443,Brand New Brooklyn Luxury Penthouse w/ Balcony
86078,40.76627,-73.98731,Stylish 2 bedroom Apartment for 5  in Times Square
175054,30.29161,-97.74526,Balcony Skyline View + Spiral Staircase + Near UT!
12653,38.9349906,-77.0320796,"Urban Oasis - Parking, Hot Tub & Metro"
206689,26.18519,-80.15078,Lovely quiet get away 15min from beach
56587,34.0515534353211,-118.24309251707024,"DTLA Historic High Tech 1BR, Pool, Gym, Parking"
128234,32.80103,-117.19662,Mid-Century Modern 1BR Near Sea World Pool & Gym
114570,37.40903,-121.89928,2 Ensuites in a Metro Townhome near the Great Mall
24065,29.9619868,-90.0948503,Hidden Gem* Modern Back Home!
191849,44.96333,-93.2594,"Inviting, spacious 3rd floor studio for 4 [6c]"
118575,35.63771,-82.46381,Asheville Mountain Cottage/Accessible
208656,26.316553115844727,-80.07835388183594,Cheerful Beach House with Private Pool.
101193,40.72915,-73.98235,Charming and Sunny one Bedroom rental East Village
7267,38.899914,-77.03313,Spacious 2BR | Full Furnished | Gym | Near Metro
171060,30.16228,-97.6938,2 bed 2 bath apt with balcony
162203,42.00911,-87.66635,"3BR Apartment close to Beach, Park, Loyola"
19855,29.95444,-90.07151,- Awesome One Bedroom close to FQ/Bourbon St
111115,37.38428,-122.0792,"Fairmont Ave 4Br/3Ba, Great Family Neighborhood"
2210,37.77317,-122.42439,.Spacious Hayes Valley Apartment
4471,37.79389,-122.4264,"San Francisco penthouse Pac Heights, Bay Views"
46518,34.062686723351526,-118.4332431555416,Spacious luxurious 1 bed w/ pool
212522,36.21383,-115.27736,Stunning 4 bedroom with private pool and spa
69568,40.70272,-73.92914,Bright Spacious Bushwick Home
62583,34.07643,-118.60322,Topanga BALI Modern
158008,41.95826,-87.71223,"Cozy, Modern Apartment near Transit"
74932,40.70627,-73.92019,Light and spacious 2 bedroom loft in Bushwick
216165,36.19583,-115.28898,Rose House (One month rent or more)
154776,39.77768,-104.95874,Private Guest Studio Near RiNo!
36172,34.09468,-118.34941,"Super walkable, airy 2bd/2ba condo"
148560,36.14295,-86.79021,Cultured Coach - Music Row - Mins to Downtown
108205,40.8077357445906,-73.94513204043824,Spacious one bedroom apartment in a townhouse
231121,37.51661,-122.31117,Executive Hillside Hideaway
213619,36.19272,-115.15852,Cozy unit
231331,37.4705,-122.20949,Sunny 🌞 guesthouse near Stanford 🌲 w/private patio
13630,37.84052,-122.25557,Beautiful bungalow in the heart of Rockridge
99621,40.81747,-73.94556,Beautiful 6 Bedroom 6 Bath Historic Townhouse
16805,40.72047,-74.0897,Designer Studio 30 mins from Manhattan
206167,26.11699,-80.14318,2Br Condo Las Olas/Ft.Lauderdale
179292,45.51057,-122.61525,Tiny House Off Hawthorne (Mt. Tabor) BLVD
196980,26.02692,-80.28689,Pool & Lake Home Modern & Contemporary Sleeps 12
53237,34.09108,-118.33245,Amazing Hollywood Jewel
142260,36.18311,-86.75063,5 Beds! East Nash Townhouse: 1.5 miles to DWNTN
178460,36.62046432495117,-121.92179107666016,Walk to downtown and the beach - Emerald Retreat
43506,34.08595,-118.33552,Prime Hollywood Studio
87495,40.75563,-73.88271,Studio in Queens PRIVATE near LGA
8078,38.90787,-77.04901,Art Deco 1BR/1BA - Dupont Circle - Walk Everywhere
181290,45.56333,-122.65652,The Nook: Walk & explore from this designer space
137859,32.75097,-117.2446,Om Home Beach Studio Bungalow - Walk to the Beach
21027,29.94326,-90.08437,Charming Furnished 1 Bedroom 5-10 mins to places
101366,40.69945,-73.92322,3 Bedroom Condo in Artsy Bushwick
201699,25.98731,-80.12013,New HBH Luxury Condo Apt. Impressive. Espectacular
193654,44.93972979999999,-93.6226707,Patriots Cove on Lake Minnetonka
37105,34.04966,-118.43555,Westwood lovely three bedrooms three bathrooms
129445,32.76734,-117.12295,Craftsman Home
211847,36.10502,-114.9307,Luxury 1 Bedroom suite condo in Lake Las Vegas
108866,40.7075799,-74.00578039999999,Large Luxury 1 Bedroom FiDi
173117,30.22653,-97.76447,Funky loft style house with large fenced backyard
174554,30.26881,-97.71525,Modern 3BR House near Downton Austin
68508,40.7631,-73.99009,large 2bdrm apt - midtown manhattan
11454,38.93208,-76.99609,*Upscale urban living in NE DC*
105138,40.69411,-73.78608,No Cleaning Fee! Free Disney+/Hbo max
201212,25.98784,-80.12129,TWO 3BR Corner Suite View-Ocean at Hyde Beach
214370,36.08803,-115.21964,Strip 5 minutes away! New 4 bedroom house !
170192,30.27849,-97.74642,Walkable 1BR Adina 2nd-Floor | Downtown Location
74959,40.62321,-74.03064,Sunny spacious 1-bd in great Brooklyn neighborhood
212044,36.15702,-115.18843,Adorable home only few miles from the Strip
225045,36.04274,-115.20974,10 minutes from airport &stadium
160325,41.88827,-87.76261,Beautiful and comfortable apartment
100233,40.59446,-73.80089,Stylish Family Friendly home retreat
145317,36.155609130859375,-86.7754135131836,Tiktok Famous Stay- Steps to Broadway
13399,37.84219,-122.26779,North Oakland craftsman bungalow
219625,36.10937,-115.22351,Condo in Las Vegas
154374,39.69398,-105.02421,unica Casa rodante en excelente espacio cómodo rv
29259,34.08651,-118.00365,Mini-Single House Huge Private Yard
95689,40.64837,-73.96924,Lovely Prospect Park 2BR With Yard
186916,47.623719,-122.3359958,"S. Lake Union 2BR w/ Gym, W/D, Space Needle view"
112875,37.28904,-121.94602,DOWNTOWN CAMPBELL VICTORIAN GARDEN HOME KING BED
211123,36.11413,-115.20368,Palms Place --- City View 32nd Floor!
168851,30.33694,-97.64541,East Austin House of Blues
152055,39.75791,-104.93968,"Chic carriage house, full kitchen, pet-friendly!"
140729,36.16137,-86.75327,Rustic Designer Suite near City Center
191570,44.97234,-93.27442,Mint House Minn Downtown West: 2 Bed Apt Plus
125098,41.48879,-71.31268,#Enjoy entire Victorian home downtown Newport YES!
80283,40.73088,-74.00328,Charming Old Greenwich Village Duplex
80174,40.72605,-74.00243,NYC soho offering a discount for week of New Years
135996,32.79067607911,-117.2527801416134,Bluewater Zanzibar Retreat - Mission Beach House
33936,34.08886,-118.09706,整套房子3 房1.5 浴 双人大床Queen. 离好莱坞 迪士尼乐园 30分钟
169333,30.20364,-97.84495,South Austin 3/2 cozy home
132113,32.79867,-117.14299,Minimalist & Private * One Bedroom & Bathroom *
194292,25.99001,-80.119,Beautiful oceanview 1 Bdr condo
75346,40.58469,-73.81333,Rockaway Beach Surf and Garden Apartment
30815,34.04756,-118.91246,Private Malibu Retreat
211261,36.18825,-115.21417,Vegas Cosy Get-away. Great Value Monthly rental.
78283,40.75938,-73.99167,2 bdrm quiet guest area in Times Square Townhouse
146818,36.1239,-86.79,Dreamy Craftsman-steps from 12th South w Free Parking-minutes to DT!
176029,30.25619,-97.74446,Apartment in Fantastic Location
19464,29.97924,-90.09654,Spacious Mid-City Jewel Close to Everything!
65382,34.04949,-118.24924,Industrial Spacious Loft in the Heart of DTLA!
8792,38.91556,-77.01344,Getaway in Bloomingdale
185884,47.56616,-122.38573,Pet-Friendly 1BR in W Seattle Near Parks & Shops
51375,34.08998,-118.33769,Massive 4 Story Townhouse in Heart of LA
164560,30.25912,-97.77453,"Accessible Duplex Walking Distance to Park, Springs & Trails"
37067,34.16566,-117.99357,Relaxing guesthouse retreat
58476,34.07259,-118.60207,Charming Topanga Canyon Escape
61077,34.055361143026275,-118.39467189619836,3 Bdrm Beverlywood Condo
45608,34.1933,-118.31464,"Beautiful Burbank Hills Home with Arcade, Theater"
141862,36.22,-86.70608,Nashville 1 bdroom
16149,40.72056,-74.04187,"Deck ☀️ Minutes to NYC, Best of Jersey City"
191737,45.08343,-93.27777,Riverview - Relaxing Retreat on the Mississippi!
65680,34.08334,-118.30814,Hollywood 2 Bedroom Apartment Walk To Studios
193431,44.73725,-93.25472,Hygge Hus Burnsville
226273,42.35,-71.08718,Luxury Back Bay studio on Prestigious Marlborough
135254,32.7773798,-117.2522256,All Decked Out
153996,39.73337936401367,-104.97322845458984,Charming & Bright 1BR near Cheesman Park!
204115,26.03128,-80.15344,🏠 Small Guest House Near to Ft Lauderdale Airport✈️
214110,36.05515,-115.2526,"Gorgeous spacious home, professionally cleaned"
118702,35.58768,-82.55086,Downtown Asheville Modern Retreat
103189,40.66196,-73.73556,Welcome 2 the Blue House! 3 bed rental 10minstoJFK
147919,36.16501,-86.80004,Modern Apartment in Prime Location (ID9717X32)
81841,40.74552,-73.99921,Bright and stylish 1 bedroom
229264,37.38306,-122.22497,CA Home and Design Featured Property
47541,33.744555143657195,-118.11681092289744,Beautiful 1 bedroom /2 full bathrooms with 2 beds
19874,29.97012,-90.06517,The B Suite. Walk to Frenchmen or French Quarter
111682,37.29177019999999,-121.9326405,"Campbell 1BR w/ W/D, Pool, Gym, Parking, nr WF"
78722,40.71211,-73.95975,Plant and Book lovers paradise in Hip Williamsburg
179939,45.52161,-122.69468,Downtown Portland with a View
39072,33.34145,-118.32641,H961: Center unit / Building 9 / ONLY 12 steps + Breathtaking Ocean View
181813,45.52905,-122.67985,"Work from anywhere, fast wifi, great amenities and parking"
185878,47.60893,-122.33626,Modern Apartment in Prime Location (ID938)
227074,42.33248,-71.10711,Spacious Boston Studio - Longwood/Fenway
222110,36.120475,-115.2223086,4-Bedroom Haven w Pool & Hot Tub Min from Strip!
179,37.7488,-122.44064,Luxury PanoView NoeValley Penthouse
155686,39.7441668445861,-104.99675388800416,29th Floor with Balcony - VIEWS!
192905,45.143299,-93.742821,"Lake Martha Cottage: beachside, peaceful & homey"
146533,36.1751891,-86.8111483,"Skyline Deck, Arcade, Hot Tub, Fire Pits, 13 beds!"
192068,45.07076,-93.01051,Home On WB Lake - Awesome year-round!
59997,33.82582,-118.37563,LUX | Amazingly Designed Outstanding Torrance Home
60796,33.77619,-118.27615,Modern California Bungalow Studio Apartment
22437,29.99103,-90.06584,Luxury 3 bedroom with a fire place.
179993,45.51918,-122.63055,Belmont District Garden Retreat
144567,36.1729,-86.79679,Casa Paradisa A • Skyline Views • 5min to Broadway
6993,38.89538,-76.98648,Efficiency suite in Capitol Hill
222207,36.16765,-115.05382,3 bedroom 4beds with fast Wifi centrally located
115616,37.13205,-121.95057,"Apple Blossom Retreat, Santa Cruz Mountains"
177678,30.240881123699182,-97.77209334778172,"SoLa | Walkable DT, Zilker, SoCo"
146050,36.15488815307617,-86.7754135131836,Exactly what you need -Queen beds close to DT
139739,32.747127532958984,-117.189208984375,The California II - Mission Hills Hideaway
23319,29.96604,-90.04728,Historic charm & modern comfort near Frenchmen St!
38062,34.16472,-118.47737,"Cozy Suite Near Getty, UCLA, and Universal Studios"
184013,47.61441,-122.34171,"Mini home, away from home, in the heart of Seattle"
79760,40.80126,-73.95554,Amazing Duplex Right Above Central Park
94919,40.62009,-74.02353,Near 5th Ave Exclusive apt in Brooklyn
134758,32.7744,-117.25268,Coastal 3BR Oceanview | Balcony |
198313,26.31576156616211,-80.07704162597656,The Oasis
212019,36.11512,-115.19605,Z41 Palms Place Studio | Kitchen | Pool |
218514,36.08684,-115.25316,3BR 2BA Entire Single Story House RV parking
187420,47.5794979,-122.3005749,"Mt Baker 1BR w/ Gym, Rooftop & W/D, nr light rail"
11233,38.8646,-77.01314,One of a kind Cloud Nine/Waterfront view terrace
69366,40.67863,-74.01086,Stunning Summer Sublet Red Hook Garden Loft
29249,33.95956,-118.30093,Modern and Cozy Oasis Home near LAX|SoFi|Beaches
137793,32.74392,-117.129,Casita of North Park
73484,40.79184,-73.96757,Central Park Quiet 1BR
118557,35.61295,-82.54469,Private Grove Park Suite near downtown Asheville!
10464,38.89607,-77.04606,Furnished Foggy Bottom Studio Including Utilities
150289,36.94262,-121.85397,Garden Oasis with Private Beach and Hot tub
96271,40.62873,-73.94145,Spacious Modern Brooklyn Getaway
144143,36.11785,-86.77067,23-The Larmon Large Modern Home w ROOFTOP in 8SOUTH
89207,40.70441,-74.01475,Sonder Battery Park | Three-Bedroom Apartment
213660,36.12097,-115.21239,"Private suite near the strip, long stay discount"
154361,39.75657,-104.98741,2 Bedroom Loft at Silver State Laundry Building
76735,40.79723,-73.96101,Cozy 1-br UWS in front of Central Park
197721,26.1285827,-80.1039467,BEACHFRONT unit with large balcony in Luxury Hotel
208332,26.2354857,-80.11339269999999,Boho Beach Life
1422,37.78694,-122.40967,SF Hotel Studio: Union Square (12)
151404,39.76429,-105.00783,De La Sol—Eco-Friendly Home in Lower Highland
984,37.78291,-122.40786,Warehouse-Style Condominium on Mint Plaza
33034,34.04494,-118.25339,Lovely loft steps from all DTLA has to offer
161250,41.8676695,-87.62611919999999,Lovely S. Loop Studio nr L & Grant Park
111279,37.2434,-121.84597,New! Separate access New kitchen separate bathroom
137013,32.784286,-117.165375,Sunny Large Bright - Private Backyard-Dogs Welcome
142954,36.20833,-86.7016,Patty Sue’s Country Cottage
58800,34.04909,-118.24606,The Urban Jungle Loft in Downtown Los Angeles
144504,36.19614,-86.78182,River and downtown view at east Nashville A
200478,26.19554,-80.12487,Stunning House 5 min From Beach -444 FIVE STARS
188613,47.66221,-122.33724,Gorgeous 1BR 2nd-Floor | Patio | Dog Friendly
181179,45.44424,-122.72502,Patio w/ fire pit home ✶ 10min to DT → Has it all!
192856,45.567913,-93.231842,Apple Blossom Cottage
198794,26.15608,-80.13811,Bearadise Suite
31471,34.14134,-118.11081,"House, 2 rooms, King, Queen, 1 Twin, 1.5 bath"
156048,39.73119085135955,-104.93347051304148,202J-Private Denver One Bedroom
222700,36.10959,-115.16238,Grand Desert 1 Bedroom
133061,32.78753,-117.23762,Remodeled Studio 2 Blocks from the Bay! (#401)
15398,37.81042,-122.19442,Lovely 1 bdrm with Great Views on Quiet Cul de Sac
158202,41.9152,-87.65341,Lincoln Park Duplex
191679,44.77205,-93.5209,The retreat
131407,32.75392,-117.24999,Toes in the Sand - 1/2 block to the Beach
129036,32.75971,-117.15232,GORGEOUS Craftsman Home in University Heights!
38921,34.07715,-118.27659,Sunny Silver Lake 1 Bdrm Bungalow w Deck
139050,32.74857,-117.22867,Lovely 1 bedroom condo with tons of amenities
4153,37.80146,-122.40537,"Breathtaking view, Malloch Building"
141809,36.22504,-86.75789,The Staycation
227456,42.2904167175293,-71.136474609375,"Private  first floor condo Boston , Roslindale"
163955,30.24867,-97.74678,South Congress Apartment
21576,29.94519,-90.09203,Maison de havre-Haven House peaceful dwelling
135981,32.79027,-117.25325,1 Bedroom steps from boardwalk in Mission Beach
29195,33.9777,-118.46052,8 min walk to the beach amazing 2 bedrooms
208303,26.14781,-80.1227,"Flamingo Paradise: 3br, 2ba, jacuzzi"
6094,37.75098,-122.48713,Lovely one bedroom unit in San Francisco
204767,26.09648,-80.17468,5BR House in Fort Lauderdale + Pool
134904,32.72707,-117.12948,Spanish home + yard in the heart of South Park!
56267,33.84692,-118.25879,LUXURIOUS 2BR - The heart of DTLA w/1 Free parking
126379,41.49719,-71.27835,3 Ensuite Bedrooms minutes from Beaches & downtown
195259,26.19616,-80.12188,"Peaceful Pool, BBQ, 5m to Beach"
73008,40.67978,-73.94697,Bright Studio Loft Bed Stuy
184262,47.59181,-122.29372,Cozy 1 bedroom Daylight Basement Apartment
78430,40.7249,-73.98428,"Spacious, well-lit, with modern decor apartment!"
149325,36.87252,-121.81969,Shorebirds 196
201059,25.9870383,-80.1206413,Hyde Beach House Lux Apartment
14744,37.7852,-122.1887,Newly Renovated 2 Bedroom Private Apartment Unit 3
113361,37.4085204,-121.8917201,"Milpitas 1BR w/ Gym, Pool & Parking, nr BART"
78942,40.69301,-73.95243,Newly Renovated Bed-Stuy Brownstone Apartment
214557,36.1199,-115.13472,La Buena Fortuna
202014,26.15946,-80.15665,Waterfront Tropical Oasis 4 Bed pool home 2200 Sf
49659,34.0740868,-118.3618318,"Hollywood 1br w/ terrace & gym, nr Melrose shops"
11282,38.909367,-77.061646,Georgetown Sunny Modern 3rd Fl Apt
161792,41.9098309,-87.6772237,Beautiful|Spacious|3BRCondo|Retreat in Wicker Park
67739,40.76921,-73.95012,CHIC 1 BEDROOM IN MANHATTAN (UES)
167572,30.25866,-97.71852,Spacious 2/2 in heart of East Austin
135519,32.76651,-117.25196,2 Houses to Ocean ★ Exclusive Outdoor Patio
208155,26.23305,-80.1082,New 3 bedroom home few minutes from beach!!!Pool !
138661,32.71482,-117.24799,Garden Cottage/Studio-Wooded Area in Point Loma
7600,38.89103,-76.9876,"CapHill apt furnished, turnkey conv"
164219,30.254005,-97.726784,HOT E Downtown House*Walk 2 Rainey+Lady Bird Lake*
185115,47.62807,-122.36949,Private cabin feel in the midst of Seattle
207146,26.1505,-80.13205,Spacious Mid Century Modern Queen Suite Near Beach
174431,30.29191,-97.64038,Modern 3 bedroom home with a hot tub and balcony.
196858,25.98599,-80.12122,5 ★ PH BREATHTAKING Ocean View Brand New 2BR/BTH
114843,37.37417,-121.87899,@ Marbella Lane - Modern Townhome in SJ
129558,32.57419,-117.01722,La Residencia Retreat
182393,45.56657863629709,-122.6502213730456,Vanlife Adventure Camper with amazing amenities!
23728,29.95167,-90.04896,30+ Day Rental! Charming Algiers Point Shotgun
98655,40.68177,-73.84123,The Daisy Queens | Entire Apartment
211363,36.10824,-115.16619,MGM SIG 37TH PH LEVEL LUXURY SUITE - TWR #3
231981,37.48419939564698,-122.24233089001424,Stylish and Serene Executive Silicon Valley Home
112411,37.06619,-121.55867,Back-to-Eden Ranch Guest House
137206,32.8545619,-117.2571159,Modern Beach Flat
224714,36.09943,-115.21463,Wyndham Tropicana Resort | 2BR King Bed Suite
205243,26.1539,-80.15169,Modern Home onTidal Canal w/Dock Heated Pool&Kayak
64223,33.96953,-118.45379,Waterfront resort style 1bd/1ba.
52099,34.16924,-118.38656,Charming Poolside House North Hollywood
219961,36.03708,-115.17363,Diamond at Cancun Resort Las Vegas 1BR Suite FRIDA
19243,29.96338,-90.04467,Beautiful & Spacious 3BD/3BA w/Outdoor Oasis
148168,36.15408,-86.77463,Upscale apt 7 min walk to Brdway
148304,36.13327556380904,-86.78666699677706,12South Bungalow ~ in the heart of it all.
104651,40.71953,-73.96057,Cozy 1 bedroom in the heart of Williamsburg BK
49415,34.09421,-118.33705,Penthouse One @ World Artists Living
111466,37.29744,-121.95888,Hotel-Chic Charm |4B/3B|Dual EnSuites| Lush Bkyard
210105,26.12514,-80.12174,1 bedroom with pool on the water in Las Olas!
60249,34.14182,-118.14582,Bright & Clean Studio in Old Town Pasadena
47312,34.04583,-118.44699,Fabulous 1 Bedroom with Parking by 1Furnished!
137138,32.7847,-117.17355,Clairemont Beach House with Seaworld Fireworks
222644,36.117686819092725,-115.16316566616295,Bright Condo a block from Strip
21537,30.02106,-90.01099,5 Bed 2 bath Townhome  7 min to Bourbon Sleeps 10
62667,33.9751775,-118.3747865,Westwood La Tijera
219851,36.09553,-115.12639,Gorgeous 3 Bedroom Paradise Home
157180,41.91658,-87.70586,Palmer Square/606 trail. Armitage/Kedzie/Cortland.
51292,34.2021,-118.44317,Home-3BD-3 Full Bath Close Universal Studios
119722,35.62629,-82.58752,Papa's Place: Group getaway-Gateway to AVL!
10350,38.87027,-76.9649,Cozy 2 bdrm condo a few minutes from Capitol Hill!
114150,37.319163678505,-121.92901763176744,M&J@ Entire Cute 2B2B SFH/San Jose Downtown | 556
82388,40.74452,-73.99395,Modern Chic Studio
102098,40.75571,-73.90886,"Newly renovated, KING bed! 1.5 Block from Train"
61483,34.08081,-118.35995,Fully Remodeled Studio Near The Grove and Melrose!
37304,34.15047,-118.4014,Home in Heart of Studio City With Private Yard
61326,34.07784,-118.39,Westwood Camden 2bd II
83958,40.72404,-73.98197,"Artsy 1BR loft style in East Village (IT, PT, EN)"
139405,32.71032,-117.161,MODERN ONE BED Next to Blue Line
158561,41.76635,-87.62037,🥇⭐️BEAUTIFUL 420FRIENDLY& PRIVATE KICKBACK LOCATION
55916,34.01352,-118.41775,Enchanting Apartment Central to West LA and Venice
227100,42.32829,-71.09404,Fort Hill Inn Uber Cool!  **Modern City Triplex**
113004,37.32104436113474,-121.94803820898292,3 Large Units Close to Silicon Valley! Pool & Spa
168613,30.24597,-97.73225,"Downtown, Waterfront Views & Private Balconies"
63732,34.07354,-118.37679,Large 1 Bedroom 1 1/2  Bath with City Lights Views
5662,37.75814,-122.42161,"Sunny 2 BR flat up hill from Valencia w/ LR, DR"
98604,40.74297,-73.97359,Modern 2 Bedroom Apartment in Murray Hill
205391,26.00667,-80.15375,Fuego - casita near beach & gym access
121787,39.95512,-82.96641,LOVELY *NEW* 4BR IN OLDE TOWN EAST l FREE PARKING
196352,26.1786,-80.10765,Heated Pool Home/Coral Ridge Country Club Estates
119989,35.6398,-82.46313,"Huge 5br + gourmet kitchen, hiking trails, hot tub"
211678,36.00055,-114.92706,"Pvt Guest House w/pool, spa, View of Vegas strip!"
212953,36.16468,-115.09345,3 bd/2 bath home located 10 mins from downtown LV
65658,34.05027,-118.24912,New Construction DTLA Broadway Luxury Skyline View
120026,35.60296,-82.54541,"Walkable to downtown, w/fireplace, spacious apt."
151531,39.74895,-104.96293,City Park West Treehouse
211392,36.107,-115.09355,Private studio on private property gated secluded
159072,41.89432,-87.62637,30 E. Huron #3406 Private Residence
183467,47.6568,-122.31299,View Emerald City Jewel Apt UW 1BD Great Location
219641,36.121,-115.21514,"Modern, private home off main street 4bed/3bath"
171916,30.38454,-97.92801,"Austin Home w/ Deck, Yard, & Hill Country View!"
195411,26.01539,-80.117,Fascinating 2 Queen BR / W Pool @ Mariner suites
211810,36.11575,-115.1057,Gorgeous Condo Minutes Just from the Strip
70260,40.71095,-74.00694,Modern 1br downtown Manhattan
54631,34.04782,-118.51727,Luxury in the Heart of Pacific Palisades
67890,40.68593,-73.95688,Huge Sunny Loft w Patio + Charm
220564,36.18313,-115.19373,Beautiful 4 bedroom home Las Vegas. Great location
45413,34.1759,-118.50789,Comfortable and Contemporary House
188105,47.6082792,-122.330229,First Hill 2BR w/ Gym & Coworking
216761,36.165,-115.14707,Charm and Karma   (Downtown Area) 1 Bedroom Condo
122116,39.95238,-83.02254,Housepitality - The Mint Julep House
231382,37.59039,-122.46422,@ Marbella Lane - Cozy Home with Picturesque Views
155532,39.71895912510826,-104.94189614383566,The Bull House in Cherry Creek
157207,41.9899,-87.69327,"Sunny, spacious and cute."
193652,44.93051,-93.16178,Cozy cottage in beautiful Mac-Groveland!
172663,30.2903,-97.71685,ATX Casita * Easy Access to Downtown *
114874,37.32573,-121.94713,Industrial Luxury Loft above Santana Row
20333,29.94596,-90.06687,Location! Luxury & Room For Your Group in Actual Beds | Private Outdoor Patio! |The St. Louis
203616,26.07558,-80.22454,Boutique 1 bdrm close to Hard Rock and FLL Airport
218715,36.09156,-115.09669,Centrally located Spacious Vacation Hom 13 m strip
141734,36.22022,-86.70499,"Grande Ole Opry, Music City, Wyndham Nashville"
92847,40.68383,-73.95823,Cheerful 3 BR townhouse in Brooklyn.
44698,34.04454,-118.46658,Spanish style home in the heart of the Westside
228435,42.35936740577958,-71.06949858833637,Amazing 1 bed rm apt in boston
161424,41.95451,-87.78537,Portage Park Apartment
107736,40.66361003389043,-73.81549100718689,2023 Development Six Bedroom NYC Close to JFK!
213897,36.13667,-115.23353,"2 bedroom, 6 foldout queen size tempurpedic beds 7"
10461,38.90787,-76.98516,Modern &Comfortably Updated Condo+H St+UnionMarket
228723,42.30786743609224,-71.10554790293246,"Stylish Boston Home, Near T"
128707,32.74705,-117.23329,"Bright Apartment, Prime Location for Touring SD!"
195420,26.01652,-80.11734,Perfect Family Getaway on Hollywood Beach 3
118170,35.54427,-82.60001,Private and wooded! Minutes to Downtown Asheville!
117597,35.6266,-82.53012,Mountain Getaway close to downtown and Grove Park
96004,40.72184,-73.99795,Newly renovated Soho 2BR on Kenmare Sq
207660,26.00211,-80.14216,Charming Hollywood 1 Bed 2 Bath
167976,30.26663,-97.79554,Central Austin Hidden Oasis
178072,30.240195759657137,-97.77565149722496,Zilker Zen
