,latitude,longitude,name
71048,40.79013,-73.94837,Spanish Harlem with terrace.
90079,40.80855,-73.93788,One bedroom suite in Classic NYC Brownstone
71159,40.67623,-73.98058,park slope duplex with yard
102198,40.75557,-73.97294,Lovely 1-Bedroom rental in the heart of NYC
131287,32.80387,-117.25295,Pacific Beach Getaway
67616,40.82097,-73.95412,Manhattan Gorgeous Spacious 2 closet room
87138,40.7339,-73.88809,Diamond Room 25Min to Wall Street
115904,37.3450566,-121.8703814,#4~Suites@Roosevelt Park~private suite with bath
95916,40.645077,-73.996399,1min walk to train station to Manhattan
4010,37.77506,-122.45805,Work from home master bedroom
74340,40.74564,-73.99779,Cozy Chelsea Apt Great Location
84623,40.71736,-73.9592,Bright private bedroom in beautiful apartment
84778,40.71759,-73.99283,Cozy Room in the Heart of Chinatown
81663,40.73572,-73.87828,Private Room that’s comfortable and convenient
186196,47.67141,-122.3811,Seattle's Historic Ballard Luxury 2 BR w/ kitchen
107231,40.693106839742896,-73.94550903846975,Furnished Full Bedroom 3F in #374
76997,40.71082,-73.94481,Great Apartment in the Heart of East Williamsburg
226473,42.33863,-71.07155,"3D south end, sunny room near T/BU Medical"
61355,34.16222,-118.45598,Tropical Paradise Suite In A Mansion
177307,30.31707,-97.6935,Artistic and cozy home
227611,42.37919,-71.03519,Cozy Bedroom in an Upscale Apartment
189211,47.66369387821699,-122.3461216538104,Woodland Queen Bedroom #4
130461,32.59537,-117.0022,Your Private Oasis Awaits... Guest Suite Fit For 1
89348,40.6596,-73.95333,Penthouse + private terrace by Prospect Park -#145
203036,26.14953,-80.31921,Stay & Shop Till You Drop!
37206,33.94071,-118.34075,City of Angels Dreamy Chic Queen Bedroom
84507,40.69209,-73.96055,Beautiful unique artist loft!
2050,37.79586,-122.41915,Sunny Studio with Golden Gate Bridge View
33478,33.96724,-118.37631,"A comfortable room in a modern, shared house (LAX)"
190532,45.00593,-93.30748,Super bowl home
103905,40.69785,-73.79574,Sweet stay near JFK!
58402,34.09293,-118.3602,The best located private room in WeHo
92607,40.68638,-73.96252,1 Fully furnished Large Bedroom with 1 Queen Bed
92213,40.76014,-73.98531,Charming Queen Deluxe at Time SQ Boutique Hotel
77754,40.80388,-73.93834,Large private room in Manhattan NYC
157288,41.94798,-87.66147,SPACIOUS PRIVATE ROOM-WRIGLEY FIELD GREAT LOCATION
178543,45.46671,-122.71559,"Eclectic, cheerful, musical home"
90467,40.7464,-73.99039,Large Queen/Queen Hotel Room
58343,34.21698,-118.43794,Luxury Living(privet rooms)
43379,33.92948,-117.99488,Lovely 1 bedroom apartment with indoor fireplace
4879,37.78956,-122.41879,Modern Studio Minimal Living Maximum Lifestyle 405
105511,40.74607,-73.98521,3 Units w/ Easy Access to Rockefeller Center!
97536,40.74894,-73.86858,Room 4- Private spacious  bedroom & bathroom
27269,34.0886,-118.37659,Modern apartment in West Hollywood
97515,40.81294,-73.94628,Lovely and Cozy 1 bedroom Apartment
61099,34.06886,-118.17458,Dreamy Hillside Studio 8 minutes from DTLA
148055,36.21575,-86.81786,"Spacious Floral Room, close to downtown."
173187,30.44675,-97.8057,Cheerful furnished room in a convenient location
136532,32.80077,-117.1471,Great San Diego House.
176497,30.37154,-97.68673,Furnished Full Bedroom B in #1631: North Lamar
87137,40.69534,-73.92904,Adorable witchy Room in Bushwick
202680,25.98661,-80.13594,"Breathtaking Traveler's Flat 2BD 1BTH w/Water Views, Balcony, Pool, Gym - 24TH FL (2409B)"
221590,36.04129,-115.26156,Brand New & Safe - 12min to Airport & Strip
60442,33.9658,-117.91397,谢谢有缘人光临
212686,36.1072,-115.17067,Polo Towers 2 bdrm*
37850,34.06634335978943,-118.12858060695358,【独立房间】超便捷超安全华人区精致联排别墅
228419,42.31042,-71.06703,Cozy 4
47637,34.01111,-118.45749,"Private entrance, room & bath 1.9 miles to beach"
107910,40.75542936301737,-73.93468001374198,Quarto Completo Próx Manhattan
22544,29.95703,-90.06552,Sonder St. Helene | Queen Room
217539,36.07297,-114.96977,Master bedroom suite  in new upscale Luxury house
100206,40.6895,-73.9159,Cozy 1-bedroom condo in Brooklyn near J/Z train
162927,41.96405,-87.66997,Full Cozy And Private Basement Floor.
108862,40.85513482277058,-73.93388032004296,Peaceful Private Room in Hudson Heights Apartment
189790,45.0064,-93.19789,"Quiet, near U of M and both downtowns! Main floor"
19757,30.01554,-90.08237,Ms Kay's City Park Cottage
26034,34.08621,-118.10027,Lucky‘s home
16491,40.74969,-74.04979,Big & Sunny Room In J.City**30 Min Tim.Square**.
203208,26.01249,-80.26087,20 min. drive to Hollywood beach
202936,26.249,-80.22841,Palm View
81410,40.79321,-73.94637,Modern & Sunny Room near Museum Mile
65024,34.16431,-118.45611,Private Suite In A Mansion
155997,39.71928834261329,-105.02891215271228,"Neat, Super Space in Cozy, Artsy, Central Home!"
64642,34.08361,-118.1855,"Convivial home in North East LA, Safe, Great views"
62751,34.16559,-118.24112,Stay at a Filmmaker's Hideaway
62351,34.71385,-118.09809,Timothy home 5
57318,34.07815,-118.37339,Beverly Grove Retreat 6 Rooms 4 baths W/Breakfast
68252,40.72802,-73.99686,Loft Bedroom in Duplex 3BR & Private Roof
102322,40.67338,-73.90921,Hermosa habitación espaciosa en Brooklyn
43704,34.17367,-118.3125,Cozy Private Room in Burbank - Full Bath!
86231,40.69592,-73.92576,A warm and friendly place to stay.
60768,34.16282,-118.45654,Nautical Beach Suite In A Mansion
102407,40.76146,-73.83268,A small world-(quiet home)
100516,40.74836,-73.97279,"[Lady only] New  york, midtown private & cozy room"
231031,37.60846,-122.4953,Make it a Boutique Stay - Choose Inn at Rockaway
177738,30.19708586928113,-97.8231818262003,Room in a Shared House in Austin
218300,36.108559,-115.168678,4-Bedroom Suite with 4 Beds and One Sofabed at Hilton Grand Vacations Club Elara Center Strip Las Vegas by Suiteness
48877,34.03959,-118.43335,Co-Living House in West LA (Room #12)
102912,40.75807,-73.91591,"Private room, in beautiful Chic Apt w/ Balcony."
202526,26.12787,-80.10445,Family Suite
223810,36.1114,-115.1545,Virgin Hotel's 1 Room Suite
31023,34.16427,-118.45666,Designer Suite In A Mansion
16345,40.73103,-74.05864,116 Magnolia Ave 7A
100183,40.74431,-74.00486,Cozy Bedroom on Private Floor in West Chelsea
90129,40.67392,-73.87939,♥Private One Bedroom | Express Train+Fast WiFi♥
3545,37.78931,-122.40234,"Galleria Park, Gallery Suite"
15936,40.72355,-74.04888,Huge Modern room Downtown Jersey City/WIFI
181546,45.5673,-122.54261,"Group Escape! Two Comfy Units, Pool, Parking"
4938,37.79141,-122.41843,Modern Studio Minimal Living Maximum Lifestyle 211
74101,40.71757,-73.95863,Cozy room in Prime Williamsburg
216973,36.19717,-115.13049,Private room W/WIFI and Netflix weekly
21016,29.96659,-90.065,Mansion with Courtyard walk to French Quarter #16
12304,38.9423008901058,-77.03501071572441,Unfurnished Queen Bedroom D in #1231: Petworth
47516,34.00713,-118.49003,Viceroy Santa Monica | City View King
85690,40.64445,-73.89847,Let's have fun
145633,36.16897,-86.86176,Guest Bedroom in the Nations-Vaccinated Only
108679,40.694293499014975,-73.91594098167768,737-2-Blue
34633,33.93337,-118.29364,LAGateway 10 minutes from LAX
185046,47.57108,-122.40479,"W Seattle 180 degree Puget Sound view, 1 br/1 bath"
59902,34.16389228675602,-118.45677871811182,Luxury Designer Suite In Mansion
61370,34.16237844410937,-118.45474130173012,Luxury 3 BR Suite In Mansion
141951,36.00989,-86.62399,"The ""Reed"" Roof Inn--Spacious, Relaxing & Private"
35853,34.01718,-117.87317,"核桃市雅房,洛杉矶, 單人房，短期出差訪問最佳"
222703,36.1031476707207,-115.156715582666,36 - 2 Bedroom Combined
44125,33.97769,-118.46632,Step Onto The Sand from Our Patio
218252,36.116348,-115.177216,4 Connecting Suites with 4 Beds at Nobu Hotel at Caesars Palace by Suiteness
32272,33.99733,-117.94605,Private Studio Los Angeles Suburb Hacienda Heights
217293,36.12847,-115.23352,PRIVATE FULL BED AND PRIVATE BATHROOM (#204)
202888,26.09427,-80.27276,"Friendly Home,  Private bedroom for short vacation"
95475,40.7439,-73.87031,NEW renovated bathroom & Bathroom
115388,37.34747729457207,-121.87934605587908,private room in 2BR/1BA house
101175,40.8074168,-73.8551646,VIP Room in Residential Home
182267,45.52106,-122.68118,Junior Deluxe - Ace Hotel Portland
76828,40.7052,-73.92813,"Beautiful modern Brooklyn room, 20mins to city"
175665,30.24138072827533,-97.7848852508484,Master Bedroom in Cozy Home close to Down Town
92248,40.640072,-74.024666,Zen mode one bedroom in a relaxing apartment
61879,34.16235,-118.45537,Private Suite In A Mansion
74114,40.6817,-73.92598,"Private BR, Bed-Stuy w/backyard"
19901,29.9442,-90.09886,NOLA’s Cozy Crashpad
72818,40.64162,-73.91301,Suite Oasis - Luxurious & Cozy Apt
171553,30.22957,-97.58288,Cozy private bedroom in Southeast Austin.
109122,40.75862847124235,-73.99625882215153,436-4B-Green
101247,40.70487,-73.94047,Artists Loft in East Williamsburg—Central Room
112019,37.33092,-121.95511,master bedroom suite in a house
103800,40.65822,-73.9524,Clean-Serene Nyc-Brooklyn’s Parisian stay
142058,36.21311,-86.75077,Basement apartment 10 min from downtown
57555,34.16218,-118.45448,A Beautiful Tropical Suite In A Mansion
49265,34.112804,-118.013786,阿凯迪亚标准双人房
89369,40.8037,-73.96584,Retreat in the City: Private Bedroom In UWS
75707,40.82437,-73.95461,Private Room + Private .5 Bath  - West Harlem
200022,26.21816,-80.2099,Welcome to a Cozy Paradise
194341,26.00656,-80.25355,Sunny Bedroom -
72302,40.69719,-73.90813,Cozy Bright Room In Bushwick NEXT to L and M train
164100,30.15391,-97.80261,Cozy/ Private Rm in S. Austin!
219282,36.06547,-115.23778,Charming bedroom in convenient Las Vegas location!
89881,40.69252,-73.93081,Bushwick HD TV room 19 min to Manhattan 2FL -#85
121891,39.96402,-82.92134,Almost Bexley Guest Room 3
87969,40.76206,-73.91755,10 min ride from Manhattan : New Kitchen & Bath
107472,40.700966,-73.88988789999999,Súper genial mi alojamiento
224615,36.1211957,-115.1740735,Two Queen Room - 2 beds
143183,36.23656,-86.81795,Nashville Private Room! All Amenities Included!
217046,36.134697,-115.165672,"2-Bedroom Suite with Two Beds at Crockfords Las Vegas, LXR Hotels and Resorts by Suiteness"
57806,34.13958,-118.25783,Glendale Pop Up
90506,40.66023,-73.94491,RARE Queen Room w/ Private Bath in Modern Condo
79783,40.76491,-73.91843,Clean an comfortable apartment
52738,33.34671,-118.32864,Penthouse Atop of Avalon with Panoramic View
123603,41.79781,-71.42576,Cameron's extended room in RI
45938,34.02251,-118.50066,Beach side heart of santa monica/P
107450,40.7637108,-73.98913929999999,"Cozy room for rent, furnished."
108100,40.76912676071857,-73.90780848868597,"Comfy King Bedroom & 69"" TV - Ideal comfort stay!"
14546,37.77736,-122.16132,Oakland hill with fantastic view
133116,32.79538,-117.23694,PB Surf Room and Bath
76897,40.86663,-73.92251,"COZY, QUIET BEDROOM IN INWOOD, ""UPSTATE MANHATTAN"""
75079,40.83033,-73.94797,"Cozy, two bedrooms in a shared apartment."
97789,40.67176,-73.94097,Private Room Rental in Crown Heights Brooklyn
182795,45.57686752640318,-122.70215658672136,"#5 Sunstone House, an Oregon Gem."
6828,37.792521,-122.410035,1-Bedroom Suite plus Connecting Room with Three Beds and One Sofabed at Fairmont San Francisco by Suiteness
86794,40.73776,-73.92555,20min to Manhattan & Safe Neighborhood&PrivateRoom
151152,39.716354,-104.98674,Bedroom 2
83207,40.82782,-73.94818,Private room close to the Central Park
79030,40.68642,-73.87536,"The CaptainsQuarters, Clean Cozy and Private."
28651,34.06561,-118.39552,SIXTY Beverly Hills Double Deluxe
49500,34.08955,-118.278,Silverlake Haven With Amazing Views
193281,45.26811,-94.06788,Great Nature Views - Bunkbed Bedroom
228284,42.35441,-71.04788,Flex Premium - Chestnut Hill Reservoir
229339,37.59151,-122.49977,Share *BEACH HOME* welcome longer stays
16614,40.71107,-74.08153,The Jersey City Suites: Near Public Transit to NYC
71062,40.81019,-73.95781,Room in Sunny & Spacious Uptown Apt
70218,40.67221,-73.95584,Comfortable Crown Heights Room
78092,40.79972,-73.96842,Cosy bedroom in Upper West Side
61753,34.05781,-118.36997,"Quiet, sunny room in historic neighborhood"
209555,26.2423439428732,-80.0884069966332,Sea Gardens Resort - Studio
167317,30.31864,-97.72235,Plush Cali King Bed Austin's Most Desired Location
214768,36.04525,-115.23586,Master Suite good for 6 people
26136,34.12375,-118.06194,温馨家园
213248,36.22761,-115.16175,"c""Mandalay""      4 mi-Dwntwn,7 mi-Strip"
69212,40.68001,-73.97473,Quaint Room in Brooklyn
90828,40.72956,-73.97973,Alphabet City Spring
24577,34.16243,-118.45505,Beach Paradise Suite In A Mansion
109101,40.85068227929133,-73.93776839173738,*420 Friendly* Welcome to NY!
138882,32.77314,-117.15023,Luxury Mission Valley Condo-Full renovated central
222539,36.09887,-115.17261,Well-furnished Deluxe Suites! Close to Mob Museum
34118,34.0829978,-117.9490183,交通便利离downtown20分钟车程的安静花园式民宅单间
89214,40.77414,-73.8017,Clean Room in Bayside Flushing Queens
107421,40.81621,-73.94535,Amazing Private Bedroom
102166,40.85476,-73.88898,Heavenly place
192158,44.75684,-93.12218,Cheerful and bright bedroom with all amenities
107738,40.6834079,-73.88385880000001,Latisha luxury place room 4
98926,40.67262,-73.79684,NIGHTLY STAY Sweet Cozy JFK NYC SHOPPING
34668,34.61664,-118.20478,Guest Room
86224,40.65248,-73.94584,Spacious Rooms in Brooklyn
45428,33.97307,-118.36514,"Ensuite- BR near Sofi stadium, the forum,LAX, mall"
115420,37.34044,-121.89131,#12 Big room with private kitchen in San Jose DT.
229335,37.55847,-122.32943,Long terms stays-Internships and Term Assignments
107205,40.81074377785376,-73.9421337453503,Private room 15mn to Midtown
140070,32.76512,-117.12258,Normal Heights Private Bedroom and Bathroom
196007,26.02228,-80.36733,Modern bedroom w/ workstation & peaceful backyard
214941,36.18031,-115.22493,Cozy Vegas Space/Private Room
213274,36.0973,-115.16658,Relaxing Vegas Resort 1 Bdrm Suite near MGM Grand
18486,29.93785,-90.07402,"Your Private SUITE, 1,100sqfeet. All to yourself."
57249,34.19056,-118.53671,Stylish 1BR w/ private bathroom & parking
70096,40.75684,-73.87709,Room in Jackson Heights (Queens)
66285,34.16252,-118.45679,Presidential Suite In A Mansion
221637,36.19318,-115.23778,Comfy master bedroom with spacious attached bath
74994,40.76064,-73.99043,Cozy Room Times Square + ALL Museums Free Pass
219016,36.33266,-115.27635,Master Bed Suite w/Oasis Style backyard & POOL!
176762,30.272,-97.74893,Austin Resort- Studio sleeps 4
1009,37.72729,-122.42926,The Bloomsbury Room
39842,34.03602,-118.45961,Cozy Room in beautiful modern house in west LA
18343,29.96624,-90.07136,gwen's Holistic House six blocks from French
106244,40.68688,-73.9765,Great Spot in Brooklyn
212419,36.10678,-115.16981,Polo Towers - 1 - bdrm
39933,34.06395,-118.10523,3027 Jackson Ave（C01 )
199555,26.17346,-80.29035,Comfortable room in pleasant area
98835,40.7562,-73.83342,Private bedroom -3 mins to shopping center
77275,40.65191,-73.73882,Very comfy and only minutes to JFK and famous mall
217054,36.12117,-115.16965,2 Connecting Hotel Suites - 5 beds
31126,34.0835719,-117.7548319,Beautiful garden room
56608,34.115771641744004,-118.0752133048203,5# Temple Warm and elegant room
179288,45.51083,-122.65166,"Private floor, 2 bedrooms, close-in vintage modern"
102976,40.73158,-73.98891,Newly renovated 1-bedroom in East Village.
14682,37.79603,-122.24023,"Epic Mansion, Huge Room, Gorgeous w/ King Bed"
94865,40.73845,-73.86475,Free Parking Habitación 30 minutos de Times Square
5502,37.797432,-122.407883,Free Parking; Motel in heart of SF; Standard King
124975,41.48135,-71.52896,"16-3 large, bright pvt. room base of URI"
74265,40.75086,-73.87993,Cuarto muy confortable. 2 personas. Cerca de todo.
70477,40.71583,-73.94981,Private Room in Prime Williamsburg
87113,40.71286,-73.95799,Sky view Luxury apartment near the manhattan
148125,36.14445,-86.67725,"Located in Nashville, 5.1 miles from Motor Museum"
73402,40.78743,-73.94121,Comfortable Room in 3 bedroom Apt
87775,40.74207,-73.89789,"Cozy area, Woodside!  w/ 3windows"
76889,40.77431,-73.98819,Cozy bedroom near Lincoln Center / UWS
31715,34.16389,-118.45656,Beautiful Tropical Paradise Suite In A Mansion
47364,34.104740574507005,-118.31469274476456,HW.A4l-Affordable Clean Private Room in Hollywood
85911,40.63301,-74.14626,Quite and confortable space un Staten Island
35439,34.164105980715284,-118.45663790723792,Two Bedroom Suite In A Mansion
228585,42.35333,-71.14647,Furnished Queen Bedroom C in #1517: Brighton
91582,40.70168,-73.91605,Bright private room in the heart of Bushwick
71563,40.80384,-73.9676,Sunny Spotless Manhattan apartment
142385,36.31466,-86.71422,Nashville #4 Home Sweet Home
124569,41.82208,-71.43199,☆Luxury & Airy☆ - Short Walk From Downtown
101197,40.80942,-73.9269,Bright and large private bedroom in condominium
77025,40.71733,-73.95445,Private Bedroom in Trendy Williamsburg Loft
115090,37.39840648315607,-122.00288680761872,#S31-Cozy Quiet Room w/ Shared Bath and Kitchen
112024,37.33078,-121.77244,The Evergreen Valley Foothills
16003,40.75426,-74.04418,"20 ""A3"" Private room close to NYC/Hoboken/WIFI"
19013,29.96596,-90.07356,Granny's Holistic House
183708,47.73092,-122.32628,Spacious 400sqft Private Queen suite!
110624,42.362814494537616,-71.10627570426482,Furnished Full Bedroom E in #1474
65823,34.0942,-118.12256,Charming Townhouse in Downtown Alhambra
28157,34.13729,-117.96588,Big room Private Bath With WiFi & Pool
49291,33.99579,-118.44673,Lovely artist room with private bath in Venice Apt
77548,40.72312,-74.00635,Loft in big apartment
69066,40.72675,-73.98548,"Room for rent in a cozy, clean, quite apartment"
111711,37.34656,-121.8165,❤️Private Room+Bath+Self Check & Private Entrance
67574,40.66912,-73.98506,Park Slope Brooklyn great location
33207,33.98713,-117.9864,"Private&Comfy Bedroom, Disneyland, Beaches"
33298,34.09162,-118.37706,Perfect West Hollywood Apartment!
110542,42.37057,-71.08303,"Cozy Room Close to MIT/MGH/Harvard, 30 Days+"
117163,37.293700274009005,-121.92811564771108,Perfect location in Campbell
162721,41.89934176767939,-87.67189646681244,One Bedroom Apartment in Wicker Park
110006,42.36448,-71.0978,The Modica Estates #5
59635,34.16213,-118.45489,Designer Beach Suite In A Mansion
133987,32.71221,-117.16022,Fabulous Private Room+Kitchenette in Modern Hostel
204552,26.19667,-80.22548,Suite Life in townhome with Private Bathroom!
84463,40.68544,-73.95271,Bed Stuy/Clinton Hill Eclectic Home
107226,40.69577064469641,-73.91193801461371,Furnished Full Bedroom 3C in #381: Bushwick
101839,40.78531990941342,-73.95081306489159,Entire 2BEDS Luxury Apartment in the UES
188945,47.70324,-122.34339,Renovated Private Room With Workspace - 1
214346,36.11143,-115.27224,"(D)PrivRm,ShareBath,Fridge,Wifi,TV,Laundry"
220023,36.1101404,-115.1717429,Two Queen Room - 2 beds
215498,36.20156,-115.27065,Gorgeous Queen Anne suite!!
128206,32.80024,-117.18527,Guest Bedroom in cheerful home!
200509,26.00328,-80.29107,Comoda room with  private bathroom
112435,37.33983,-121.96015,CUTE Room in Santa Clara#1
15517,37.77136,-122.20811,Private room with private bath.
107042,40.88321054641597,-73.85393329916398,"THE Palace-WI-FI, no fees"
99735,40.64682,-73.96423,"Clean, spacious and close to the subway"
67021,40.79241,-73.93805,Furnished room for rent - Manhattan
166222,30.31005,-97.71456,Hyde Park Private Room\Full Bath
223929,36.22527,-115.24558,Long term rent Studio.
61381,33.97606,-118.45782,Seal HQ Marina life! Resort style
73442,40.83227,-73.91983,Historical Highbridge/YankeeVillage
231576,37.5838172,-122.349255,Large private room ideal for a couple.
29167,34.17089,-118.6461,Monthly Rooms @ Home away from Home - Los Angeles
50176,34.22996,-118.23995,Cozy Guest House
21362,29.94964,-90.06799,"Retro, Renovated CBD Suite"
100802,40.75105,-73.87849,Good location♪ 5min from station!
205148,26.00461,-80.15435,Garden house private room 2
79723,40.69692,-73.79041,Lovely bedroom in a beautiful apartment in Queens.
173640,30.18727,-97.7475,Peaceful bedroom SF2
175567,30.41829,-97.71561,Private room -access to indoor + outdoor fireplace
54152,34.06625,-118.30129,Private Studio.102+bathroom  In Heart of KoreaTown
25408,33.79515,-118.30638,Private Entrance in the South Bay II
58910,34.05442,-118.35194,Amazing stay in the heart of LA
16068,40.74604,-74.04977,Charming Private Bedroom close to NYC and Hoboken
75469,40.73142,-73.88009,near metro
77817,40.77253,-73.90472,BRIGHT LUXURIOUS  BEDROOM
79293,40.68675,-73.96142,Private Bedroom in Clinton Hill
8873,38.90424,-76.93569,"Cozy Room, Peace and Quiet Close to the City"
23963,29.934623178539194,-90.08021348465576,Wyndham Avenue Plaza luxurious suite
94489,40.78719,-73.94189,Spacious 3 bedroom condo to share
163144,41.9375873,-87.65380569999999,Convenient Location / Private Room (Queen Bed)
90240,40.75292,-73.87632,Private room Good apartment in Jackson heights
96087,40.7,-73.92468,Private space w patio in artsy New York Bushwick
127121,41.85148,-71.43192,Lovely Room In A Peaceful Neighborhood
56549,34.16261,-118.45669,Designer Suite In A Mansion
125303,41.50602,-71.29854,The Carriage House Inn - King Room (Breakfast)
83350,40.62829,-74.01455,"Clean,cozy private bedroom with private bathroom"
88774,40.74596,-73.89322,Good location♪ 2min from station! 5Lines u can use
18055,29.96864,-90.07445,Artsy Treme Guesthouse (Coco Room)
197007,25.98795,-80.29393,One Bedroom and Bathroom
57127,33.99242,-117.8964,No.8 King Size Cozy Room 豪华大床房
127786,32.85768,-117.20383,LA JOLLA/ UTC most beautiful neighborhood
12415,38.91225,-77.06803,* Peace travelers welcome in simple basement space
216239,36.13507,-115.15033,LUXURY LAS VEGAS CASINO AND RESORT BY EVE
142457,36.02369,-86.69673,Sunshine  master suite with a view - Nashville
157555,41.88941,-87.77036,Little Farm in the City
173734,30.32176,-97.72378,"Small  room ,Centrally .Shared Bathroom.30 day min"
114445,37.39967346191406,-122.11257934570312,Feels Like Home Sweet Home
68468,40.76267,-73.97997,"Hosting 2 Bedrms, Private Bath in 3 Bdrm Prewar"
178998,45.46733,-122.62568,Charming Rooms in Eastmoreland Contemporary Home
3632,37.76538,-122.45611,Closest Room to UCSF Medical Center
22390,29.95714,-90.06915,1 Charming 2-bedroom boutique hotel with pool
101601,40.67639,-73.7953,Master Basment#1
113593,37.38303,-121.82371,"***Pristine, quiet private bed and bath***"
95802,40.65855,-73.91758,"COZY PLACE, ROOM #2, ONE BEDROOM"
16244,40.71104,-74.07496,OCEAN BREEZE GH....
156462,41.78355,-87.61363,NIce 2 Bedroom Private Level
20752,29.96625,-90.06476,Rathbone Mansions - Superior Queen
86547,40.72722,-73.94897,Charming room in Greenpoint apartment
16027,40.71748,-74.04617,JC-Grove St Easy commute to NYC or JCMC-5 min walk
71950,40.68293,-73.93437,Peaceful BR in Historic Brownstone
194086,44.94229580482664,-93.29446057408872,Private Room (Full Bed) - walk to the lake
3685,37.75085,-122.41713,Newly Renovated and Modern Suite/Mission District
80237,40.76511,-73.98504,"Columbus Circle Oasis ""Woman Only"""
216222,36.1084,-115.16784,Planet Hollywood Last Minute Special. 1 bedroom
94503,40.811405,-73.953499,Large bedroom with a workspace & projector
176488,30.50459510253583,-97.741822426864,"Location, Location2"
139384,32.7848327,-117.2003865,Bay Park Gem
74453,40.70735,-73.94127,Williamsburg Private Bedrooom
143857,36.22482,-86.63004,Newly Renovated Private Studio Apartment CLEAN
73431,40.6978,-73.93025,Large Bohemian Room in Brownstone Apartment
178242,30.277156328681496,-97.71384690131744,Unfurnished Full Bedroom D in #894: Chestnut
111897,37.34101,-121.8173,Cozy Place Master Room w/ private entrance
91677,40.70676,-73.81369,Queens home with easy shopping and city access
173334,30.2512,-97.82826,Cozy bedroom in quiet ranch-style villa with pool
143133,36.2089,-86.70241,Welcome to our Chateau
58005,33.99118,-117.99062,Tropical boho style bedroom with private bath
80173,40.68121,-73.89163,Magical Brooklyn townhouse room fit for a wizard
1374,37.76067,-122.44035,"Peaceful room in Castro Edwardian, with views."
231863,37.70244973068751,-122.4451120867859,Beautiful townhome room for rent
17750,29.94203,-90.12642,"By street car, Tulane university, room with lock"
40170,34.17314,-118.38157,Master bed and bath near WB and Universal studios
228855,42.34925639435592,-71.1472120916941,Furnished Queen Bedroom D in #587: Brighton
218253,36.115128,-115.172043,Hotel Suite + Connecting Room - 2 beds
219766,36.12149,-115.251,725 Private bedroom shared bathroom 5
221545,36.00442,-115.21634,Spacious resort style room w/ private pool & spa
18366,29.97646,-90.0512,Charming Shotgun Home in Historic St. Roch!
74664,40.60357,-73.9942,BROOKLYN ROOM
12964,38.92816034189601,-77.05277181581815,Furnished Queen Bedroom 3A in #115: Woodley Park
1273,37.7789,-122.46139,Private Entrance Garden Suite w/Kitchenette
54532,34.6636,-118.21854,Master bedroom for rent in the Villa/Ranch
164499,30.2313,-97.71194,Hip and Happy Home in SE Austin
155547,39.7119081,-104.9915627,Sobo Suite in Baker
166996,30.43038,-97.76811,Minimal Master Bedroom
218200,36.113491,-115.171547,Hotel Suite + Connecting Room - 2 beds
220202,36.1667338,-115.2491915,1 Bedroom 1 Bath with separate entrance & Parking
49539,33.7711,-118.19876,A Luxurious Stay for Less & Close to Everything!
84555,40.74063,-73.85864,Comfy Room in Queens New York
191139,45.03519,-93.21532,Paulina's Place
26184,34.07472,-117.7439,EASY ACCESS TO FREEWAY!
54558,33.83455,-118.12297,California #Lovely #Peaceful #Home @ Lakewood
38896,34.05214,-118.26797,Resort Style Luxury Apartment DTLA Two Bed Room
72164,40.69661,-73.94476,Private Room - BedStuy - 2 Flr Unit
12975,38.925950745462245,-77.03176596849183,Unfurnished Full Bedroom C in #1718
162383,41.97571,-87.6566,Cossy double room close to lake in Chicago
39089,34.06085,-118.2902,洛杉矶的多单元大厦
91411,40.7767,-73.93371,Beautiful shared Apt on Waterfront!
40701,34.00646,-118.33748,Baldwin Hills in Black and White
156305,41.94418,-87.79895,"#55-Clean,Great area. free parking, 24h check in."
36497,34.06761,-118.29532,Koreatown ROOM
44084,34.06405,-118.10314,A01 Nice suite in new house.
49055,34.03987,-118.28662,High-Ceiling Spacious Large Room w Shared Bath #2
114148,37.30180181877356,-121.89895713605728,Private Master Bedroom
91161,40.70588,-73.82962,Clean private room in quiet house! Work remotely!
189399,47.53848564059282,-122.38822832085964,Private Room in West Seattle
168136,30.19417,-97.78404,Private 2-Bedroom in South Austin 2-Story Home
95835,40.73142,-73.95655,Lovely Bedroom in Greenpoint
78758,40.68604,-73.91335,Bushwick private 10 foot ceiling Bedroom
205092,26.20464,-80.19515,Room #5 Queen bed. On the water. HBO Max.
64584,34.05172,-118.30573,Cozy room with private entrance and full bathroom
121504,39.963081,-82.95507,Mike & Allen's Semi-Private Lower-level guestSuite
71459,40.67541,-73.99812,Apartment share - Private Bedroom
11535,38.88191,-76.99682,"Capitol, Metro & Restaurants - Small Bdrm"
73698,40.82187,-73.93672,Convenient Harlem Hideout
111104,37.27788,-122.03469,"Separate Entrance, Private New Suite + Bath+ Patio"
125918,41.50352,-71.30741,"Cute Private Unit: Bedroom, Living room, and Bath"
177364,30.2705924597576,-97.74707343027087,Hang Out in Awesome Austin (2)
178608,45.52874,-122.58157,The Celestial Room Suite - Cool Relaxing Retreat
27611,33.93026,-118.13541,Large Private Bedroom with Jacuzzi Tub!
109671,42.37303,-71.10539,2 Cozy Rooms Near Harvard Square
219343,36.04653,-115.20494,(02) Private bedroom in cozy house
192943,44.89281013347182,-93.26854382211737,Near Airport & Mall of America w/bathroom en-suite
77944,40.68182,-74.00455,Spacious Home In South Brooklyn
92917,40.71942,-73.94553,Spacious 2-room suite in Greenpoint
209288,26.01191,-80.35973,Little paradise in Pembroke Pines
