,latitude,longitude,name
105909,40.7752405,-73.9145375,15 min to Manhattan!
108204,40.69186111920183,-73.8068330002666,"JFK/LGA/UBS/Free Parking, king size bed C1"
33465,33.9256,-118.38512,"New, modern, upscale Hotel in El Segundo! RM 5"
221086,36.1399896821938,-115.152300670082,Hilton Paradise Las Vegas - 1 Bed
87327,40.63765,-73.91073,Calm Space
50006,34.12387,-118.32966,Furnished bedroom in large Hollywood Hills house.
223290,36.14185,-115.31857,Beautiful quiet private room
11999,38.91447,-77.00137,Beautiful large room 13 mins walk to NoMa metro
95901,40.70681,-73.81578,Small and cheerful room in Queens
218282,36.0339,-115.30392,One Green room filming or stay
111915,37.31020063660704,-122.01489366110587,#0-Cozy Bedroom/New Furniture/Near Apple
102073,40.68724,-73.87247,Cozy Brooklyn home 1C
172150,30.36501,-97.64979,"One bedroom available, near domain"
67493,40.74629,-73.94591,"Jacuzzi Suite, Minutes to Times Sq."
16250,40.75588,-74.04572,"Fast/EZ to NYC 
Clean/Safe/Quiet 4 All"
38964,34.09919,-118.28313,"Clean,  bright,  comfortable with ensuite!"
12655,38.91118,-77.00703,Private room w/ Private BR
111387,37.39109,-122.00826,Beautiful private princess room in Sunnyvale heart
135765,32.86964,-117.21789,Large Cozy Bedroom - Best La Jolla UCSD Location
48890,33.9053,-118.08075,Private bedroom and bathroom
3720,37.76953,-122.42507,"#lF43 Private room for 1-2 ppl hacknsleep,com"
63626,33.81204,-118.38077,"Relax at Stylish, Beachy Hollywood Riveria Studio"
121707,39.99072,-83.00992,"1st RED ROOM near OSU Med Center, Downtown, etc"
3839,37.75928,-122.47671,Private guest suite unit/Golden Gate Park/UCSF
78348,40.64364,-73.96483,Beautiful Brooklyn Private Room
70357,40.78297,-73.94559,Room-Convenient UES Near everything
120729,39.97486,-82.94964,Cozy bedroom in heart of the city. Monthly welcome
195020,25.98761,-80.11768,Ocean Views at Hyde w/2BR/2BATH with Breathtaking
102968,40.73342,-73.98936,Lovely one bedroom in heart of East Village.
74518,40.6355,-73.9631,Room and private bath in sunny Brooklyn apartment
37129,34.1527,-118.35903,Private guest room.
106277,40.70784345225263,-73.95045407344276,Renovated Private Bedroom in Williamsburg
72600,40.78575,-73.95096,"Spacious, Upper East Side apartment"
225967,42.31602,-71.05477,Basic living for short term stay in Boston
725,37.7683,-122.42539,Comfortable Room in Artistic Condo
18365,29.94631,-90.06641,Private suite in luxury Resort
27288,34.16248,-118.45505,Beautiful Presidential Suite In A Mansion
126729,41.82573,-71.39112,Private Room in Shared House near Brown
79857,40.81812,-73.94287,Cozy private room available from January 1st
156702,41.88097,-87.68732,"Nice private room near bus, stores and arena [F2"
77241,40.76528,-73.96218,Huge private bedroom in the heart of Manhattan
16891,40.75315,-74.04434,Bright Private room WI FI desk min to NYcity
63377,34.07724,-118.3729,"W. Hollywood Gem, 1 Bedroom suite in a retreat #1"
116625,37.3259,-121.99427,COMFY ROOM IN CUTE HOUSE W/ Full Kitchen Access
17445,29.97165,-90.05127,Private rm in the St. Roch/Marigny
93690,40.7011,-73.90536,"Bushwick exposed brick, HDTV and washer/dryer #215"
164146,30.22437,-97.78495,S. Austin Home
90900,40.67602,-73.94471,Ladies Day
35214,34.06289,-118.4306,Perfect for UCLA students
144073,36.01651,-86.71054,Cozy Luxury home in Music City
40281,34.1404,-118.37251,Charming Room Near Universal Studios Hollywood 103
81915,40.6698,-73.86065,City Line Cozy Corner Brooklyn Queens  JFK Airport
166165,30.23106,-97.69233,Cozy private room in a great location
5029,37.79135,-122.42008,Modern Studio Minimal Living Maximum Lifestyle 309
95520,40.75905,-73.98484,Broadway | Cozy & Chic room + Gym + Roof
159854,41.92457,-87.66259,Master bedroom in Lincoln Park Retreat
89090,40.72966,-73.9834,Light-Filled East Village Sanctuary
16186,40.73227,-74.05653,LARGE-SUNNY BDROOM 10MIN TO NYC W/Private Entrance
121408,40.05319,-82.94066,Room
160145,41.82742,-87.66921,Downtown Chicago 8 minutes away New Queen Bed
215626,36.17715,-115.2138,Private Bedroom #1
136704,32.79686,-117.17397,Back yard oasis room loft central location
14929,37.79629,-122.24572,Moonlight Garden *long term clean living
190844,44.958248,-93.166649,"Great place, 6 mins walk to LRT station"
157064,41.90523,-87.633,"Full Apt in Old Town, walk to beach & LP Zoo"
124665,41.8729,-71.44881,Angel House Rooms 2-3 Private bath 1 to 3 ppl king
228852,42.26922,-71.09634,Rexford Middle Guest Room
147367,36.23219,-86.73196,"Cute, comfy, convenient! Private entrance suite"
189579,44.92527,-93.28619,Casa de Barajas-Great for long term-sauna-hot tub!
59307,34.16369,-118.45669,Beautiful Tropical Paradise Suite In A Mansion
141357,36.17062,-86.60188,"Nashville Shores Area, Priest Lake"
217015,36.11694,-115.20436,Cozy room with private bathroom in great location
179565,45.50049,-122.63614,Clinton/Division spacious room
145401,36.09224,-86.92462,Spacious Bedroom W/private bathroom
151983,39.78218,-104.76224,Jule Superior
24438,34.0811,-118.09498,Cozy Private Room near Cal Tech
221716,36.17283,-115.14652,"Fremont Street Experience! FREE Parking, Pool!"
92016,40.73841,-73.92566,"This house is located in Sunnyside, Queens"
13519,37.83387,-122.26151,Creative place in Temescal Home
61690,33.91341819835437,-118.34693772112873,RD4 Private TV Fridge Twin Big window SpaceX
105520,40.67809,-73.93971,Hotel like vybz
78528,40.74113,-73.9815,Cozy Room in the Heart of NYC
56313,33.7476,-118.29275,Brand New Duplex Near World Cruise Center
95696,40.79966,-73.96164,Ideal Space for work from home near Central Park
17014,40.73549,-74.04577,Stylish Luxe bedroom/Private bathroom/TV
231843,37.4631295,-122.129517,Cozy Bright 1BD
32288,34.162496989795784,-118.45633399338278,Tropical Suite In A Mansion
115492,37.34022,-121.83484,"convenient, driveway parking; room #3, San Jose."
626,37.77813,-122.44576,City of San Francisco: City of Love
88209,40.86445,-73.92175,Manhattan 30min to Midtown New Beautiful Apt
90651,40.81622,-73.94353,Stylish Private ROOM
11239,38.89462,-77.00996,Premium King View A - Yotel Washington DC
113189,37.37849,-122.13672,Los Altos Private room
63167,34.08658,-118.38895,PEARL PRIVATE BEDROOM 1 SAWTELLE
61789,34.05771,-118.37584,Beautiful room in family home - fabulous location!
162240,41.9856,-87.67094,Cozy & Peaceful Room in Vibrant Chicago Area
2926,37.72302,-122.41591,Private Bedroom next to John McLaren Park 3
139380,32.7915,-117.23219,Lovely 1 - bedroom in La Casa by the beach
144309,36.14554,-86.79562,Historic Suite mins from Downtown Nashville!
136662,32.92033,-117.14907,Excellent location for UCSD/Sorrento Valley
61038,34.12433659990335,-118.08080616240656,Private room & convenient place
167227,30.16188,-97.7802,PRIVATE RM WITH CELLULAR SHADES FOR RELAXING SLEEP
200654,26.16855,-80.12601,Casa Citron 3
28215,34.162688454799294,-118.45631395805675,Presidential Suite In A Mansion
40934,34.00911,-118.2856,"[6-1 USC, DTLA] Private room with private bath"
32116,34.19271,-118.42774,Private 2/1 close to Universal studio sleeps 5
101972,40.7604,-73.91431,*Lovely 2 Bedroom* 15 min to NYC * Wi-Fi * CLEAN!
85332,40.67518,-73.95081,Private Bedroom in the heart of Crown Heights
25918,34.16391,-118.45441,Beautiful Hawaiian Paradise Suite In A Mansion
147067,36.17755,-86.7509,Vandyke Bed & Beverage - Wine + Beer Rooms
24517,33.93557,-118.1541,Private Suite in Los Angeles
109954,42.35946,-71.11082,Room Near Harvard/MIT/NEU/BU/MGH Private Bath - 4
6317,37.7374299,-122.395719,Private room #1 in SF
24267,33.99764,-117.78979,Premium & New remodel  Cozy Queen bed room
91214,40.68134,-73.91128,Cozy room in shared apartment near major trains
214707,36.10532,-115.16783,"888 # 64, MGM Signature Two (2) Bedroom Suites !"
78581,40.75496,-73.80415,"Private Peaceful room in Flushing/Auburndale, NY"
41127,34.14508,-118.38884,Cozy bedroom in lovely apartment
15786,37.82532877971588,-122.26315347568504,Private Room at Cottage Retreat
159850,41.90883,-87.71498,Spacious PRVT Room w/ Full Bathroom - Logan Square
161493,41.83394,-87.64481,25% off - Long Term Reservations
71361,40.7056,-73.91778,Private Bedroom in Bushwick
184195,47.66325,-122.35395,Nicki Minaj/Freddie  स्वागत हे 인실을위 Close to Amazon
80999,40.74378,-73.91098,"Room in 3BR1BA APT, 2 mins walk 52st-Woodside (7)!"
216301,36.13554,-115.15047,Westgate   1-Bedroom
219592,36.04452,-115.24005,Crystal palace chimes tower B
98815,40.81175,-73.92155,LEAH'S PLACE
87863,40.70431,-73.94365,Williamsburg Good New apartment
27134,34.04093,-118.66689,Inactive
41062,34.099825,-117.8867585,Charming Private Room in Covina-Room 2
89135,40.77374,-73.94721,Huge Room in Charming Apt and Neighborhood
158325,41.89347,-87.65073,PRIVATE BED/BATH NEAR DOWNTOWN & BLUE LINE
222063,36.17508,-115.07268,Private room located at 10min from Las Vegas Blvd
44299,34.2143,-118.34121,BBB- Best Burbank Bedroom
89460,40.65178,-73.96197,"Spacious, bright master bedroom close to the Park"
159760,41.99828,-87.66902,Private guest suite in Chicago
136778,32.84550515354015,-117.27588414980087,Close To The Best San Diego Attractions!
24544,34.16366,-118.45474,Tropical Paradise Suite In A Mansion
168279,30.38558,-97.70018,2 bedroom + 1 bath  just blocks from the Domain
94446,40.70223,-73.92482,Private space w/ patio & backyard in artistic NYC!
80355,40.72151,-74.00019,SoHo Bedroom Central and Close to Many Subways
175095,30.297534689289616,-97.69777042175896,"Cozy room in Austin, close to DT"
106110,40.82852,-73.94748,Clean furnished room with closet
49518,34.09618,-118.34704,Room for rent in West Hollywood / H
149394,36.94567,-121.8539,Beautiful Deluxe Guest Suite 5 Minutes from Beach
61021,34.09151,-118.34437,Lovely master bedroom on Hollywood Blvd
98326,40.69987,-73.94085,Master bedroom with desk in Brooklyn
71768,40.80189,-73.96783,Manhattan Studio with Huge Garden!
49531,33.77325,-118.20026,"Private Room & Master Bath, Close to Everything!"
23202,29.9525769,-90.07123039999999,Upscale Charming 1 Bedroom Resort
1524,37.73516,-122.38819,Private Music Room in Hostel-Style House
16621,40.70189,-74.07732,Private Studio - Cozy&Clean Queen Bed Close to NYC
5401,37.7892,-122.41835,Metallica Themed Room with Shared Restroom
110297,42.36862,-71.10397,"(23) Bright, cozy room with two beds, shared bath"
144337,36.14549,-86.79564,Historic Suite Close to Downtown Nash!
215466,36.10856,-115.16868,Jacuzzi Suite with Projection Screen TV
20588,29.95795,-90.12463,#3 Your Home away from Home! 2303 Leonidas St. #3
53156,33.94399,-118.32158,PrivateRoom In A House Inglewood w/parking by LAX✈
218371,36.24842,-115.20165,Peaceful master bedroom with private entrance.
50615,34.1063,-118.04641,C2M  主卧套房 Master Suite & on premise parking
201774,25.99063,-80.24787,Close to N. Parry Airport & Internationals Airport
91879,40.69775,-73.93055,Master bedroom w/ private Bath R/shared com area
109756,42.39479,-71.13499,Room near Alewife Red Line T stop.
103387,40.69251897337957,-73.94141723120082,Your Happy Place in Brooklyn
182773,45.52112100283112,-122.68052839261426,2 Pet-friendly Units in Downtown Portland! Parking
159441,41.94034,-87.78655,COZY Private Room & Private Bath
106897,40.74619837430879,-73.98683868308598,Private room 741 | Share bath
182503,45.57622,-122.69417,The Majestic Room at The Lodge
76460,40.6834,-73.90902,"Queen Sized Bed Townhouse Apartment, Near Subway"
128134,32.82065,-117.23446,Cozy room in La Jolla near it all!
131387,32.90845,-117.16257,"Center Of San Diego County, Best Location ! Room#2"
42301,33.99813,-118.26574,#6 home near Staples Convention center Downtown LA
70932,40.66078,-73.93538,"Home For Medical Professionals - ""Purlicue"""
108378,40.69349,-73.9448,Large room with garden access!
70639,40.75882,-73.98362,Times Square room with private bath
217091,36.1129455,-115.1765067,2-Bedroom Hotel Suite - 2 beds
225421,42.32708,-71.09752,Spacious room close to T-Station
206990,26.0195,-80.13356,Tropical Garden Suite with a pool
24262,34.04848,-117.76887,方便易居驿站
190311,45.01606,-93.25373,Beautiful home in heart of trendy Northeast
30833,33.868889757772095,-118.37978951732178,F: Nice quite beach place
7075,38.90645,-77.03694,"Nice room for rent on 18th st, few mins to Dupont"
74862,40.63021,-73.9617,"Convenient & Spacious Place in Brooklyn, NYC"
218219,36.09297,-115.09748,Cozy private studio near Las Vegas Strip!!!
89701,40.70644,-74.00579,Beautiful 2 Double Bed Hotel Room
152079,39.75447,-104.98108,Unique 3rd flr of 1874 Historic Home-RiNo- 420: )
64915,34.19694,-118.55341,"Charming private room in Reseda, LA Home"
51466,34.11002,-118.28962,Walk Everywhere! Cozy private bedroom/bath + pool!
66090,33.95805,-118.38584,Private Suite with High-speed WiFi
118933,35.60638,-82.6129,"West AVL, private entrance, private bathroom!"
168953,30.35495,-97.64352,FEEL LIKE HOME
107321,40.75754648048432,-73.92867854796883,Cozy space 15min from Manhattan
26651,34.05921,-118.37794,Spacious Room and Private Full Bath
112979,37.33202,-121.88988,Luxury & Comfort! 2 Spacious Units w/ Pool & Bar!
197027,25.99095,-80.27559,Cozy bedroom/Bathroom in Miramar FL
221970,36.04871,-115.11789,Private room 10 mts from the airport & Strip LVBD!
87756,40.84322,-73.8619,Beautiful Full House with 3 Bedrooms & 2 Bathrooms
57387,34.16402,-118.45618,Spacious Presidential Suite In A Mansion
89786,40.70458,-74.00573,Beautiful King Bed Hotel Room
112900,37.32806,-121.84415,CL Living room with curtain keep your privacy
158752,41.93345,-87.71878,Cozy Room in Logan Square
83391,40.68809,-73.95651,Mid Century modern room  1 minute to Subway
77213,40.82069,-73.95438,XX Large Room Close to Midtown with AC
167171,30.3858,-97.68989,great place in a great area
110167,42.37622,-71.10556,Venn | Harvard sq | Room with Private Bath
66719,40.7672,-73.98464,Most Central Location!
80611,40.73349,-73.97775,cozy one bed room only girls
67879,40.65916,-73.95043,Affordable bedroom by Barclays Cntr
114981,37.34384,-121.93549,#92-Spacious Bedroom w/workspace 4min to SCU
183143,47.70407,-122.36123,Sunny Private Room by Carkeek Park
113478,37.37094,-122.1508,Great Master Bedroom w/Private front Garden entry
85905,40.60094,-73.95847,nice and cozy room
197604,26.02843,-80.1655,❤️Super Bowl❤️Master Suite 15min Drive to Stadium 🏟
84868,40.65392,-73.74116,Lou's Palace & Retreat 3-so much for so little
182768,45.51895,-122.67922,"2 City View Rooms! Pets Allowed, Valet Parking!"
93656,40.71533,-74.00851,Sonder Duane Street | Spacious King Room
169155,30.3229,-97.7262,Guadalupe: Great Community
108265,40.79998020125719,-73.96301392122975,Private room by Central Park
75776,40.74284,-73.88073,A sunny healthy big bedroom
36283,34.13005,-118.06071,我們說中文Clean&Quite Arcadia Private Room W/ Bathroom
32820,34.17021,-118.58157,"One Room  in a beautiful house, Amazing view."
106825,40.7252856831658,-73.9750012781728,Furnished Twin Bedroom С in #933: East Village
197968,26.12855,-80.1062,A Piece of the Paradise.
90389,40.6668,-73.7531,Modern Sanctuary w/ private patio access (5 days)
150568,37.08826,-122.03042,MCM Private Room2 in Santa Cruz Mountains+Tipi
9681,38.9109,-77.08966,Water View in the Palisades -Long-Term Rental
202946,25.98201,-80.2328,Miramar Luxe Private Room 1
188800,47.66308570564884,-122.31091535920103,The Parisian Room - 8min to Downtown by Light Rail
31605,33.8752,-118.37636,Quiet & Relaxing Place 2 miles from the Beach
108465,40.6976551,-73.9159423,Private BR (II) Bk minimalist
141901,36.14751,-86.7617,"Chestnut Hill Hidden Gem, Next to Downtown, Full"
226276,42.34932,-71.07004,Modern Single Studio at the Heart of Boston!
152047,39.63986,-104.88586,"Clean, Spacious and Conveniently Located"
30479,33.96397,-117.83017,寶寶
191152,44.9555,-93.16986,Midway Igloo!  Entire first floor!
136673,32.63699,-116.95104,🔴 Retro RV Delivery San Diego
84976,40.69566,-73.81494,10 mins/Airports JFK/LGA/Hosp/malls bus/train# 3
90041,40.67119,-73.81247,Relaxing room near JFK
72159,40.74689,-73.88779,Private room  with Shared Bathroom
84282,40.87002,-73.88255,"Private Room in Bronx, close to everything!"
92896,40.7975,-73.94835,"East Harlem, Manhattan Private Room - 1 Bedroom"
71683,40.71382,-73.99769,Large and Sunny room in Downtown NY
137330,32.71561,-117.15199,Private Bedroom/City Views/ Interns & Grads
94590,40.73535,-73.98807,Private room with Shared bath on Union Square 1
178990,45.54665,-122.57117,Rocky Butte charm
158224,41.86644,-87.65344,Underwater BunkBed room for4 +Complimentary BIKES
129686,32.74539,-117.24966,Ocean Beach - Private 6-Bed Room
113132,37.28774,-121.92726,we GOT A POOL
74165,40.87028,-73.91327,Charming Private Library-BedRoom
217355,36.10625,-115.06908,4 Winchester Private Room 4
103830,40.6378879,-73.884345,Private room in bk modern guest suite mins frm JFK
85604,40.7519,-73.86446,30 mins from Time Square (7 train)
61872,34.09319,-118.34717,Downtown LA Huge private Room
131498,32.71203,-117.15976,Private Room in Brand New Luxury Historic Hostel
37232,33.95478693088052,-118.35816308389732,Homely two bedroom bungalow
221224,36.1399896821938,-115.152300670082,Hilton Paradise Las Vegas - 2 Bed
224906,36.13763,-115.22005,Luxury Gated house near strip !
5679,37.77543,-122.40221,Quiet Private Room near Downtown San Francisco
176616,30.40401,-97.71476,Quiet and private room with an attached bathroom.
57643,34.164201135627074,-118.45624778092746,Luxury Private Suite In Mansion
228845,42.32999770818967,-71.08875422585496,Queen Bedroom A W/ Private Bathroom in #773
93523,40.69138,-73.79432,Spacious private room #2 in a 2 bed apt near JFK
116258,37.29936,-121.78954,Beautiful Three Bedrooms in South San Jose
226519,42.36004,-71.12818,"Allston village, Boston University, near Harvard"
41429,33.90969,-118.30829,Sunny private room in Hollywood
214808,36.17945,-115.22368,COZY Space
137894,32.62785,-117.0311,zen styled home close to frwys
